STATION,STATION_NAME,DATE,PRCP,SNOW,TSUN,TMAX,TMIN,AWND
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131009,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131023,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131024,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131025,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131026,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131027,0.06,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131028,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131029,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131030,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131031,0.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131101,0.16,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131102,0.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131103,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131104,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131105,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131106,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131107,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131108,0.21,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131109,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131110,0.06,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131111,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131112,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131113,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131114,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131115,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131116,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131117,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131118,0.18,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131119,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131120,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131121,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131122,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131123,0.17,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131124,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131125,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131126,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131127,0.98,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131128,0.88,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131129,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131130,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131201,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131202,0.12,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131203,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131204,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131205,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131206,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131207,0.44,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131208,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131209,0.16,1.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131210,0.35,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131211,0.04,0.4,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131212,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131213,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131214,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131215,1.42,7.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131216,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131217,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131218,0.46,6.2,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131219,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131220,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131221,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131222,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131223,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131224,0.67,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131225,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131226,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131227,0.04,0.4,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131228,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131229,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131230,1.28,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20131231,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140101,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140102,0.10,1.6,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140103,0.56,9.3,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140104,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140105,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140106,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140107,0.09,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140108,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140109,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140110,0.01,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140111,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140112,0.51,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140113,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140114,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140115,0.73,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140116,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140117,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140118,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140119,0.63,2.6,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140120,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140121,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140122,0.12,1.1,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140123,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140124,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140125,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140126,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140127,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140128,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140129,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140130,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140131,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140201,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140202,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140203,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140204,0.15,1.6,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140205,0.18,2.1,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140206,0.93,8.4,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140207,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140208,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140209,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140210,0.04,0.6,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140211,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140212,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140213,0.00,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140214,1.68,3.7,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140215,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140216,0.38,4.4,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140217,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140218,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140219,0.45,3.6,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140220,0.15,0.1,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140221,0.19,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140222,0.18,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140223,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140224,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140225,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140226,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140227,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140228,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140301,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140302,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140303,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140304,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140305,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140306,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140307,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140308,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140309,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140310,0.02,0.7,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140311,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140312,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140313,0.45,0.3,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140314,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140315,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140316,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140317,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140318,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140319,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140320,0.32,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140325,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140326,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140327,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140328,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140329,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140330,1.96,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140331,1.34,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140401,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140402,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140403,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140404,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140405,0.38,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140406,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140407,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140408,0.39,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140409,0.09,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140410,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140411,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140412,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140413,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140414,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140415,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140416,1.20,0.4,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140417,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140418,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140419,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140420,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140421,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140422,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140423,0.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140424,0.32,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140425,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140426,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140427,0.40,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140428,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140429,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140430,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140501,0.80,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140502,0.17,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140503,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140504,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140505,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140506,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140507,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140508,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140509,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140510,0.07,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140511,0.39,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140512,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140513,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140514,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140515,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140516,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140517,0.69,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140518,0.07,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140519,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140520,0.11,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140521,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140522,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140523,0.14,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140524,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140525,0.12,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140526,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140527,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140528,0.53,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140529,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140531,0.13,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140601,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140602,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140603,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140604,0.07,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140605,0.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140606,0.49,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140607,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140608,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140609,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140610,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140611,0.74,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140612,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140613,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140614,0.75,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,20140615,0.01,-9999,-9999,-9999,-9999,-9999
